Timestamp, Message, Committer, Added, Removed, File
"1513896640", "Updated for 3.8.2  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14634 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", -,-,wekadocs/WekaManual.pdf
"1513896640", "Updated for 3.8.2  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14634 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 1179,0,wekadocs/changelogs/CHANGELOG-3-8-2
"1513896640", "Updated for 3.8.2  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14634 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 1571,0,wekadocs/changelogs/CHANGELOG_PACKAGES-3-8-2
"1513896640", "Updated for 3.8.2  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14634 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 2,2,wekadocs/manual/manual.tex
"1513894285", "Uncommented the additional param for javadoc to prevent overly strict javadoclet with Java >= 8  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14628 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 1,1,weka/pom.xml
"1513739102", "Back to a single mouse click for selecting things in the GenericObjectEditor.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14627 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 1,1,weka/src/main/java/weka/gui/GenericObjectEditor.java
"1513665150", "RandomizableFilteredClassifier has been tidied up. Seed generation in FilteredClassifier is now data dependent. FilteredClassifier now extends RandomizableSingleClassifierEnhancer. RandomizableFilteredClassifier is now just a trivial subclass that changes the default filter and classifier. RandomProjection needs more work and currently makes a unit test for RandomizableFilteredClassifier fail. Rewrote much of RandomProjection to improve efficiency. Also fixed several bugs. Results obtained with RandomizableFilteredClassifier now appear better when tackling regression problems. Small adjustment/simplification in RandomSubSpace due to changes in FilteredClassifier. New reference files for RandomizableFilteredClassifier and RandomSubSpace due to different sequence of random numbers.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14620 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 55,84,weka/src/main/java/weka/classifiers/meta/FilteredClassifier.java
"1513665150", "RandomizableFilteredClassifier has been tidied up. Seed generation in FilteredClassifier is now data dependent. FilteredClassifier now extends RandomizableSingleClassifierEnhancer. RandomizableFilteredClassifier is now just a trivial subclass that changes the default filter and classifier. RandomProjection needs more work and currently makes a unit test for RandomizableFilteredClassifier fail. Rewrote much of RandomProjection to improve efficiency. Also fixed several bugs. Results obtained with RandomizableFilteredClassifier now appear better when tackling regression problems. Small adjustment/simplification in RandomSubSpace due to changes in FilteredClassifier. New reference files for RandomizableFilteredClassifier and RandomSubSpace due to different sequence of random numbers.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14620 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 19,25,weka/src/main/java/weka/classifiers/meta/RandomSubSpace.java
"1513665150", "RandomizableFilteredClassifier has been tidied up. Seed generation in FilteredClassifier is now data dependent. FilteredClassifier now extends RandomizableSingleClassifierEnhancer. RandomizableFilteredClassifier is now just a trivial subclass that changes the default filter and classifier. RandomProjection needs more work and currently makes a unit test for RandomizableFilteredClassifier fail. Rewrote much of RandomProjection to improve efficiency. Also fixed several bugs. Results obtained with RandomizableFilteredClassifier now appear better when tackling regression problems. Small adjustment/simplification in RandomSubSpace due to changes in FilteredClassifier. New reference files for RandomizableFilteredClassifier and RandomSubSpace due to different sequence of random numbers.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14620 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 50,195,weka/src/main/java/weka/classifiers/meta/RandomizableFilteredClassifier.java
"1513665150", "RandomizableFilteredClassifier has been tidied up. Seed generation in FilteredClassifier is now data dependent. FilteredClassifier now extends RandomizableSingleClassifierEnhancer. RandomizableFilteredClassifier is now just a trivial subclass that changes the default filter and classifier. RandomProjection needs more work and currently makes a unit test for RandomizableFilteredClassifier fail. Rewrote much of RandomProjection to improve efficiency. Also fixed several bugs. Results obtained with RandomizableFilteredClassifier now appear better when tackling regression problems. Small adjustment/simplification in RandomSubSpace due to changes in FilteredClassifier. New reference files for RandomizableFilteredClassifier and RandomSubSpace due to different sequence of random numbers.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14620 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 80,203,weka/src/main/java/weka/filters/unsupervised/attribute/RandomProjection.java
"1513665150", "RandomizableFilteredClassifier has been tidied up. Seed generation in FilteredClassifier is now data dependent. FilteredClassifier now extends RandomizableSingleClassifierEnhancer. RandomizableFilteredClassifier is now just a trivial subclass that changes the default filter and classifier. RandomProjection needs more work and currently makes a unit test for RandomizableFilteredClassifier fail. Rewrote much of RandomProjection to improve efficiency. Also fixed several bugs. Results obtained with RandomizableFilteredClassifier now appear better when tackling regression problems. Small adjustment/simplification in RandomSubSpace due to changes in FilteredClassifier. New reference files for RandomizableFilteredClassifier and RandomSubSpace due to different sequence of random numbers.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14620 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 30,30,weka/src/test/resources/wekarefs/weka/classifiers/meta/RandomSubSpaceTest.ref
"1513665150", "RandomizableFilteredClassifier has been tidied up. Seed generation in FilteredClassifier is now data dependent. FilteredClassifier now extends RandomizableSingleClassifierEnhancer. RandomizableFilteredClassifier is now just a trivial subclass that changes the default filter and classifier. RandomProjection needs more work and currently makes a unit test for RandomizableFilteredClassifier fail. Rewrote much of RandomProjection to improve efficiency. Also fixed several bugs. Results obtained with RandomizableFilteredClassifier now appear better when tackling regression problems. Small adjustment/simplification in RandomSubSpace due to changes in FilteredClassifier. New reference files for RandomizableFilteredClassifier and RandomSubSpace due to different sequence of random numbers.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14620 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 23,23,weka/src/test/resources/wekarefs/weka/classifiers/meta/RandomizableFilteredClassifierTest.ref
"1513649513", "Added code to ScikitLearnClassifier to handle the API change for LDA and QDA that occurred in scikit-learn version 0.17. Remains backward compatible with older versions of scikit-learn  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14611 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 4,4,packages/internal/wekaPython/Description.props
"1513649513", "Added code to ScikitLearnClassifier to handle the API change for LDA and QDA that occurred in scikit-learn version 0.17. Remains backward compatible with older versions of scikit-learn  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14611 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 68,7,packages/internal/wekaPython/src/main/java/weka/classifiers/sklearn/ScikitLearnClassifier.java
"1513311949", "Reorder filter now works when the same attribute is selected more than once. Utils now has a method to generate a sample with replacement (of indices) based on a given distribution. Fixed typos in Javadoc for SparseInstance. Instances now has methods to check whether all instance weights and all attribute weights are identical. Fixed Javadoc bug in RandomizableFilteredClassifier.java. FilteredClassifiert now implements WeightedInstancesHandler and WeightedAttributesHandler.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14606 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 188,24,weka/src/main/java/weka/classifiers/meta/FilteredClassifier.java
"1513311949", "Reorder filter now works when the same attribute is selected more than once. Utils now has a method to generate a sample with replacement (of indices) based on a given distribution. Fixed typos in Javadoc for SparseInstance. Instances now has methods to check whether all instance weights and all attribute weights are identical. Fixed Javadoc bug in RandomizableFilteredClassifier.java. FilteredClassifiert now implements WeightedInstancesHandler and WeightedAttributesHandler.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14606 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 4,1,weka/src/main/java/weka/classifiers/meta/RandomizableFilteredClassifier.java
"1513311949", "Reorder filter now works when the same attribute is selected more than once. Utils now has a method to generate a sample with replacement (of indices) based on a given distribution. Fixed typos in Javadoc for SparseInstance. Instances now has methods to check whether all instance weights and all attribute weights are identical. Fixed Javadoc bug in RandomizableFilteredClassifier.java. FilteredClassifiert now implements WeightedInstancesHandler and WeightedAttributesHandler.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14606 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 39,0,weka/src/main/java/weka/core/Instances.java
"1513311949", "Reorder filter now works when the same attribute is selected more than once. Utils now has a method to generate a sample with replacement (of indices) based on a given distribution. Fixed typos in Javadoc for SparseInstance. Instances now has methods to check whether all instance weights and all attribute weights are identical. Fixed Javadoc bug in RandomizableFilteredClassifier.java. FilteredClassifiert now implements WeightedInstancesHandler and WeightedAttributesHandler.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14606 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 2,2,weka/src/main/java/weka/core/SparseInstance.java
"1513311949", "Reorder filter now works when the same attribute is selected more than once. Utils now has a method to generate a sample with replacement (of indices) based on a given distribution. Fixed typos in Javadoc for SparseInstance. Instances now has methods to check whether all instance weights and all attribute weights are identical. Fixed Javadoc bug in RandomizableFilteredClassifier.java. FilteredClassifiert now implements WeightedInstancesHandler and WeightedAttributesHandler.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14606 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 70,0,weka/src/main/java/weka/core/Utils.java
"1513311949", "Reorder filter now works when the same attribute is selected more than once. Utils now has a method to generate a sample with replacement (of indices) based on a given distribution. Fixed typos in Javadoc for SparseInstance. Instances now has methods to check whether all instance weights and all attribute weights are identical. Fixed Javadoc bug in RandomizableFilteredClassifier.java. FilteredClassifiert now implements WeightedInstancesHandler and WeightedAttributesHandler.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14606 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 38,6,weka/src/main/java/weka/filters/unsupervised/attribute/Reorder.java
"1513130747", "Committed change to WekaPackageLibIsolatingClassLoader that helps with package removal on Windows by eliminating file locks. Undid change to internal serialization of experiments in RunPanel. Committed a couple of classes from the main trunk with different formatting and import structure  to make diffs between branches easier in the future.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14604 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 6,0,weka/src/main/java/weka/core/WekaPackageLibIsolatingClassLoader.java
"1513130747", "Committed change to WekaPackageLibIsolatingClassLoader that helps with package removal on Windows by eliminating file locks. Undid change to internal serialization of experiments in RunPanel. Committed a couple of classes from the main trunk with different formatting and import structure  to make diffs between branches easier in the future.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14604 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 22,22,weka/src/main/java/weka/core/converters/ConverterResources.java
"1513130747", "Committed change to WekaPackageLibIsolatingClassLoader that helps with package removal on Windows by eliminating file locks. Undid change to internal serialization of experiments in RunPanel. Committed a couple of classes from the main trunk with different formatting and import structure  to make diffs between branches easier in the future.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14604 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 6,7,weka/src/main/java/weka/gui/SortedTableModel.java
"1513130747", "Committed change to WekaPackageLibIsolatingClassLoader that helps with package removal on Windows by eliminating file locks. Undid change to internal serialization of experiments in RunPanel. Committed a couple of classes from the main trunk with different formatting and import structure  to make diffs between branches easier in the future.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14604 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 5,13,weka/src/main/java/weka/gui/experiment/RunPanel.java
"1513127934", "removeFromPluginBeanProps() was not closing the input stream - fixed  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14601 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 29,24,weka/src/main/java/weka/gui/beans/BeansProperties.java
"1512957813", "Switched internal copying of experiment configurations from object serialization to serialization via XMLExperiment. This fixes an issue with OpenJDK on Linux when Java support for the ATK accessibility toolkit is enabled.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14595 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 11,3,weka/src/main/java/weka/gui/experiment/RunPanel.java
"1512957640", "Fixed a couple of spelling mistakes in progress output  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14591 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 2,2,weka/src/main/java/weka/core/packageManagement/DefaultPackageManager.java
"1512704400", "Changed default colour for axes in Visualize.props to black because it is easier to see than green on a white background. The instance info in Plot2D now includes the instance weight if it is different from 1. The attribute summary panel now shows the attribute weight if it is different from 1. The ArffPanel now shows attribute weights if at least one attribute has a weight different from 1. Added a menu entry in the ArffPanel that allows the user to set the weight of an attribute. Non-sensical inputs are silently ignored. Added methods in Instances to set attribute weight for an attribute without affecting other Instances objects that use the same header info. ArffPanel and relevant classes can now show instance weights. Instance weights can now be modified in ArffPanel.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14589 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 42,1,weka/src/main/java/weka/core/Instances.java
"1512704400", "Changed default colour for axes in Visualize.props to black because it is easier to see than green on a white background. The instance info in Plot2D now includes the instance weight if it is different from 1. The attribute summary panel now shows the attribute weight if it is different from 1. The ArffPanel now shows attribute weights if at least one attribute has a weight different from 1. Added a menu entry in the ArffPanel that allows the user to set the weight of an attribute. Non-sensical inputs are silently ignored. Added methods in Instances to set attribute weight for an attribute without affecting other Instances objects that use the same header info. ArffPanel and relevant classes can now show instance weights. Instance weights can now be modified in ArffPanel.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14589 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 34,0,weka/src/main/java/weka/gui/AttributeSummaryPanel.java
"1512704400", "Changed default colour for axes in Visualize.props to black because it is easier to see than green on a white background. The instance info in Plot2D now includes the instance weight if it is different from 1. The attribute summary panel now shows the attribute weight if it is different from 1. The ArffPanel now shows attribute weights if at least one attribute has a weight different from 1. Added a menu entry in the ArffPanel that allows the user to set the weight of an attribute. Non-sensical inputs are silently ignored. Added methods in Instances to set attribute weight for an attribute without affecting other Instances objects that use the same header info. ArffPanel and relevant classes can now show instance weights. Instance weights can now be modified in ArffPanel.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14589 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 74,5,weka/src/main/java/weka/gui/arffviewer/ArffPanel.java
"1512704400", "Changed default colour for axes in Visualize.props to black because it is easier to see than green on a white background. The instance info in Plot2D now includes the instance weight if it is different from 1. The attribute summary panel now shows the attribute weight if it is different from 1. The ArffPanel now shows attribute weights if at least one attribute has a weight different from 1. Added a menu entry in the ArffPanel that allows the user to set the weight of an attribute. Non-sensical inputs are silently ignored. Added methods in Instances to set attribute weight for an attribute without affecting other Instances objects that use the same header info. ArffPanel and relevant classes can now show instance weights. Instance weights can now be modified in ArffPanel.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14589 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 46,3,weka/src/main/java/weka/gui/arffviewer/ArffSortedTableModel.java
"1512704400", "Changed default colour for axes in Visualize.props to black because it is easier to see than green on a white background. The instance info in Plot2D now includes the instance weight if it is different from 1. The attribute summary panel now shows the attribute weight if it is different from 1. The ArffPanel now shows attribute weights if at least one attribute has a weight different from 1. Added a menu entry in the ArffPanel that allows the user to set the weight of an attribute. Non-sensical inputs are silently ignored. Added methods in Instances to set attribute weight for an attribute without affecting other Instances objects that use the same header info. ArffPanel and relevant classes can now show instance weights. Instance weights can now be modified in ArffPanel.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14589 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 8,4,weka/src/main/java/weka/gui/arffviewer/ArffTable.java
"1512704400", "Changed default colour for axes in Visualize.props to black because it is easier to see than green on a white background. The instance info in Plot2D now includes the instance weight if it is different from 1. The attribute summary panel now shows the attribute weight if it is different from 1. The ArffPanel now shows attribute weights if at least one attribute has a weight different from 1. Added a menu entry in the ArffPanel that allows the user to set the weight of an attribute. Non-sensical inputs are silently ignored. Added methods in Instances to set attribute weight for an attribute without affecting other Instances objects that use the same header info. ArffPanel and relevant classes can now show instance weights. Instance weights can now be modified in ArffPanel.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14589 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 231,68,weka/src/main/java/weka/gui/arffviewer/ArffTableModel.java
"1512704400", "Changed default colour for axes in Visualize.props to black because it is easier to see than green on a white background. The instance info in Plot2D now includes the instance weight if it is different from 1. The attribute summary panel now shows the attribute weight if it is different from 1. The ArffPanel now shows attribute weights if at least one attribute has a weight different from 1. Added a menu entry in the ArffPanel that allows the user to set the weight of an attribute. Non-sensical inputs are silently ignored. Added methods in Instances to set attribute weight for an attribute without affecting other Instances objects that use the same header info. ArffPanel and relevant classes can now show instance weights. Instance weights can now be modified in ArffPanel.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14589 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 3,0,weka/src/main/java/weka/gui/visualize/Plot2D.java
"1512704400", "Changed default colour for axes in Visualize.props to black because it is easier to see than green on a white background. The instance info in Plot2D now includes the instance weight if it is different from 1. The attribute summary panel now shows the attribute weight if it is different from 1. The ArffPanel now shows attribute weights if at least one attribute has a weight different from 1. Added a menu entry in the ArffPanel that allows the user to set the weight of an attribute. Non-sensical inputs are silently ignored. Added methods in Instances to set attribute weight for an attribute without affecting other Instances objects that use the same header info. ArffPanel and relevant classes can now show instance weights. Instance weights can now be modified in ArffPanel.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14589 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 1,1,weka/src/main/java/weka/gui/visualize/Visualize.props
"1512703537", "Added a setting to the javadoc task to get rid of those pesky html tag warnings/errors that are now present in Java 8's javadoc.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14585 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 2,1,weka/build.xml
"1512523128", "Getter and setter for batch size removed. Correct implementations are inherited.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14578 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 4,4,packages/internal/ordinalClassClassifier/Description.props
"1512523128", "Getter and setter for batch size removed. Correct implementations are inherited.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14578 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 1,0,packages/internal/ordinalClassClassifier/build_package.xml
"1512523128", "Getter and setter for batch size removed. Correct implementations are inherited.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14578 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 1,1,packages/internal/ordinalClassClassifier/pom.xml
"1512523128", "Getter and setter for batch size removed. Correct implementations are inherited.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14578 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 1,22,packages/internal/ordinalClassClassifier/src/main/java/weka/classifiers/meta/OrdinalClassClassifier.java
"1512281864", "Capabilites now includes numeric class  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14572 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 1,0,weka/src/main/java/weka/attributeSelection/CorrelationAttributeEval.java
"1512280599", "Added package property to build_package.xml  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14567 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 1,0,packages/internal/extraTrees/build_package.xml
"1512280412", "Fixed bug causing problems when Random's nextDouble() returns exactly zero.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14565 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 4,4,packages/internal/extraTrees/Description.props
"1512280412", "Fixed bug causing problems when Random's nextDouble() returns exactly zero.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14565 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 11,14,packages/internal/extraTrees/src/main/java/weka/classifiers/trees/ExtraTree.java
"1511731489", "Added the ability to handle OS and architecture constraints when installing and loading a package. Two new entries in the Description.props can be used for this: OSName and OSArch. Both can be specified using a comma separated list of entries - e.g. OSName=Windows Linux; OSArch=64. Entries in the OSName field are compared against the value of os.name using a String.contains() operation (ignoring case). Any match is considered as a pass. Entries in the OSArch field are compared against os.arch using a String.equalsIgnoreCase()  with the exception of the special entries '32' and '64' (these are matched using String.contains()).  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14547 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 101,0,weka/src/main/java/weka/core/WekaPackageManager.java
"1511731489", "Added the ability to handle OS and architecture constraints when installing and loading a package. Two new entries in the Description.props can be used for this: OSName and OSArch. Both can be specified using a comma separated list of entries - e.g. OSName=Windows Linux; OSArch=64. Entries in the OSName field are compared against the value of os.name using a String.contains() operation (ignoring case). Any match is considered as a pass. Entries in the OSArch field are compared against os.arch using a String.equalsIgnoreCase()  with the exception of the special entries '32' and '64' (these are matched using String.contains()).  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14547 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 24,3,weka/src/main/java/weka/gui/PackageManager.java
"1511421730", "New regression test output for unsupervised Add and Discretize filters.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14544 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 1,1,weka/src/test/resources/wekarefs/weka/filters/unsupervised/attribute/AddTest.ref
"1511421730", "New regression test output for unsupervised Add and Discretize filters.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14544 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 1,1,weka/src/test/resources/wekarefs/weka/filters/unsupervised/attribute/DiscretizeTest.ref
"1511420677", "Added missing WeightedAttributeHandler.java file.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14543 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 42,0,weka/src/main/java/weka/core/WeightedAttributesHandler.java
"1511383131", "Changed metric threshold evaluation from > to >= in order to be consistent with Apriori  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14540 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "mhall", 1,1,weka/src/main/java/weka/associations/FPGrowth.java
"1511314273", "Forgot change in capabilities handling of NBTree.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14535 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 23,4,packages/internal/naiveBayesTree/src/main/java/weka/classifiers/trees/NBTree.java
"1511313836", "Made WEKA's GUIs work better with an external display. If a window/dialog A is opened from another window B  then A will appear on the same screen as B (in most cases). Also made most windows larger by default. Data generation in the Explorer is now more efficient: data is passed to the Explorer as an Instances object now  not a string. Interfaces such as WeightedInstancesHandler and Randomizable are now included in the output and handling of capabilities. New interfaces to be considered in this way need to be added to Capabilities.props. The toSource() method in Capabilities still needs to be adapted. Also added WeightedAttributesHandler interface and made NaiveBayes implement it. A couple of bug fixes in filters. Made filters implement WeightedInstancesHandler or WeightedAttributesHandler (as appropriate). Some changes in a couple of classifiers due to new interface-based capabilities. ARFF now supports attribute weights. Various bug fixes in filters to do with supporting attribute weights. Kernels no longer check capabilities (but they still provide them). Checking capabilities is the responsibility of the scheme using the kernels. Also  modified capabilities in general: turning off capabilities testing now purely turns off testing on dataset (appropriate capabilities are still being set up now so that the can be inspected). A couple of changes were necessary in the naiveBayesTree package and the multiInstanceLearning package due to the modified capabilities handling. UI improvements for class chooser in GenericObjectEditor.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14534 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 4,4,packages/external/J48graft/Description.props
"1511313836", "Made WEKA's GUIs work better with an external display. If a window/dialog A is opened from another window B  then A will appear on the same screen as B (in most cases). Also made most windows larger by default. Data generation in the Explorer is now more efficient: data is passed to the Explorer as an Instances object now  not a string. Interfaces such as WeightedInstancesHandler and Randomizable are now included in the output and handling of capabilities. New interfaces to be considered in this way need to be added to Capabilities.props. The toSource() method in Capabilities still needs to be adapted. Also added WeightedAttributesHandler interface and made NaiveBayes implement it. A couple of bug fixes in filters. Made filters implement WeightedInstancesHandler or WeightedAttributesHandler (as appropriate). Some changes in a couple of classifiers due to new interface-based capabilities. ARFF now supports attribute weights. Various bug fixes in filters to do with supporting attribute weights. Kernels no longer check capabilities (but they still provide them). Checking capabilities is the responsibility of the scheme using the kernels. Also  modified capabilities in general: turning off capabilities testing now purely turns off testing on dataset (appropriate capabilities are still being set up now so that the can be inspected). A couple of changes were necessary in the naiveBayesTree package and the multiInstanceLearning package due to the modified capabilities handling. UI improvements for class chooser in GenericObjectEditor.  git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/branches/stable-3-8@14534 e0a1b77d-ad91-4216-81b1-defd5f83fa92  ", "eibe", 19,13,packages/external/J48graft/src/main/java/weka/classifiers/trees/J48graft.java
